record_index,ticker,rule_prediction,rule_confidence,finbert_prediction,finbert_confidence,label,rule_correct,finbert_correct
1780,TSLA,UP,0.71,UP,0.71,UP,1,1
1781,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1782,TSLA,UP,0.71,UP,0.71,UP,1,1
1783,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1784,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1785,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1786,TSLA,UP,0.74,UP,0.74,UP,1,1
1787,TSLA,UP,0.71,UP,0.71,UP,1,1
1788,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1789,TSLA,UP,0.71,UP,0.71,UP,1,1
1790,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1791,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1792,TSLA,UP,0.79,UP,0.79,UP,1,1
1793,TSLA,UP,0.71,UP,0.71,UP,1,1
1794,TSLA,UP,0.79,UP,0.79,UP,1,1
1795,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1796,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1797,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1798,TSLA,UP,0.74,UP,0.74,UP,1,1
1799,TSLA,UP,0.71,UP,0.71,UP,1,1
1800,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1801,TSLA,UP,0.74,UP,0.74,UP,1,1
1802,TSLA,UP,0.71,UP,0.71,UP,1,1
1803,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1804,TSLA,UP,0.76,UP,0.76,UP,1,1
1805,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1806,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1807,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1808,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1809,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1810,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1811,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1812,TSLA,UP,0.74,UP,0.74,UP,1,1
1813,TSLA,UP,0.74,UP,0.74,UP,1,1
1814,TSLA,UP,0.79,UP,0.79,UP,1,1
1815,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1816,TSLA,UP,0.76,UP,0.76,UP,1,1
1817,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1818,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1819,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1820,TSLA,UP,0.76,UP,0.76,UP,1,1
1821,TSLA,UP,0.76,UP,0.76,UP,1,1
1822,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1823,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1824,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1825,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1826,TSLA,UP,0.74,UP,0.74,UP,1,1
1827,TSLA,UP,0.71,UP,0.71,UP,1,1
1828,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1829,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1830,TSLA,UP,0.76,UP,0.76,UP,1,1
1831,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1832,TSLA,UP,0.76,UP,0.76,UP,1,1
1833,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1834,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1835,TSLA,UP,0.71,UP,0.71,UP,1,1
1836,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1837,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1838,TSLA,UP,0.71,UP,0.71,UP,1,1
1839,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1840,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1841,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1842,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1843,TSLA,UP,0.71,UP,0.71,UP,1,1
1844,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1845,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1846,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1847,TSLA,UP,0.74,UP,0.74,UP,1,1
1848,TSLA,UP,0.79,UP,0.79,UP,1,1
1849,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1850,TSLA,UP,0.76,UP,0.76,UP,1,1
1851,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1852,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1853,TSLA,UP,0.76,UP,0.76,UP,1,1
1854,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1855,TSLA,UP,0.79,UP,0.79,UP,1,1
1856,TSLA,UP,0.74,UP,0.74,UP,1,1
1857,TSLA,UP,0.79,UP,0.79,UP,1,1
1858,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1859,TSLA,UP,0.79,UP,0.79,UP,1,1
1860,TSLA,UP,0.79,UP,0.79,UP,1,1
1861,TSLA,UP,0.79,UP,0.79,UP,1,1
1862,TSLA,UP,0.76,UP,0.76,UP,1,1
1863,TSLA,UP,0.76,UP,0.76,UP,1,1
1864,TSLA,UP,0.79,UP,0.79,UP,1,1
1865,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1866,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1867,TSLA,UP,0.74,UP,0.74,UP,1,1
1868,TSLA,UP,0.71,UP,0.71,UP,1,1
1869,TSLA,UP,0.71,UP,0.71,UP,1,1
1870,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1871,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1872,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1873,TSLA,UP,0.71,UP,0.71,UP,1,1
1874,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1875,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1876,TSLA,UP,0.74,UP,0.74,UP,1,1
1877,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1878,TSLA,UP,0.71,UP,0.71,UP,1,1
1879,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1880,TSLA,UP,0.71,UP,0.71,UP,1,1
1881,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1882,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1883,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1884,TSLA,UP,0.74,UP,0.74,UP,1,1
1885,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1886,TSLA,UP,0.71,UP,0.71,UP,1,1
1887,TSLA,UP,0.71,UP,0.71,UP,1,1
1888,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1889,TSLA,UP,0.74,UP,0.74,UP,1,1
1890,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1891,TSLA,UP,0.76,UP,0.76,UP,1,1
1892,TSLA,UP,0.79,UP,0.79,UP,1,1
1893,TSLA,UP,0.76,UP,0.76,UP,1,1
1894,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1895,TSLA,UP,0.76,UP,0.76,UP,1,1
1896,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1897,TSLA,UP,0.74,UP,0.74,UP,1,1
1898,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1899,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1900,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1901,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1902,TSLA,UP,0.71,UP,0.71,UP,1,1
1903,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1904,TSLA,UP,0.74,UP,0.74,UP,1,1
1905,TSLA,UP,0.79,UP,0.79,UP,1,1
1906,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1907,TSLA,UP,0.76,UP,0.76,UP,1,1
1908,TSLA,UP,0.76,UP,0.76,UP,1,1
1909,TSLA,UP,0.79,UP,0.79,UP,1,1
1910,TSLA,UP,0.79,UP,0.79,UP,1,1
1911,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1912,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1913,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1914,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1915,TSLA,UP,0.74,UP,0.74,UP,1,1
1916,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1917,TSLA,UP,0.76,UP,0.76,UP,1,1
1918,TSLA,UP,0.76,UP,0.76,UP,1,1
1919,TSLA,UP,0.79,UP,0.79,UP,1,1
1920,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1921,TSLA,UP,0.79,UP,0.79,UP,1,1
1922,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1923,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1924,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1925,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1926,TSLA,UP,0.71,UP,0.71,UP,1,1
1927,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1928,TSLA,UP,0.71,UP,0.71,UP,1,1
1929,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1930,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1931,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1932,TSLA,UP,0.74,UP,0.74,UP,1,1
1933,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1934,TSLA,UP,0.71,UP,0.71,UP,1,1
1935,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1936,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1937,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1938,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1939,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1940,TSLA,UP,0.74,UP,0.74,UP,1,1
1941,TSLA,UP,0.79,UP,0.79,UP,1,1
1942,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1943,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1944,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1945,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1946,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1947,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1948,TSLA,UP,0.74,UP,0.74,UP,1,1
1949,TSLA,UP,0.74,UP,0.74,UP,1,1
1950,TSLA,UP,0.79,UP,0.79,UP,1,1
1951,TSLA,UP,0.76,UP,0.76,UP,1,1
1952,TSLA,UP,0.79,UP,0.79,UP,1,1
1953,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1954,TSLA,UP,0.76,UP,0.76,UP,1,1
1955,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1956,TSLA,UP,0.76,UP,0.76,UP,1,1
1957,TSLA,UP,0.71,UP,0.71,UP,1,1
1958,TSLA,UP,0.74,UP,0.74,UP,1,1
1959,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1960,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1961,TSLA,UP,0.76,UP,0.76,UP,1,1
1962,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1963,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1964,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1965,TSLA,UP,0.71,UP,0.71,UP,1,1
1966,TSLA,UP,0.76,UP,0.76,UP,1,1
1967,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1968,TSLA,UP,0.76,UP,0.76,UP,1,1
1969,TSLA,UP,0.76,UP,0.76,UP,1,1
1970,TSLA,UP,0.79,UP,0.79,UP,1,1
1971,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1972,TSLA,UP,0.79,UP,0.79,UP,1,1
1973,TSLA,UP,0.79,UP,0.79,UP,1,1
1974,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1975,TSLA,UP,0.76,UP,0.76,UP,1,1
1976,TSLA,UP,0.79,UP,0.79,UP,1,1
1977,TSLA,UP,0.79,UP,0.79,UP,1,1
1978,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1979,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1980,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1981,TSLA,UP,0.74,UP,0.74,UP,1,1
1982,TSLA,UP,0.71,UP,0.71,UP,1,1
1983,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1984,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1985,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1986,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1987,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1988,TSLA,UP,0.74,UP,0.74,UP,1,1
1989,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1990,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1991,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1992,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1993,TSLA,UP,0.76,UP,0.76,UP,1,1
1994,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1995,TSLA,UP,0.74,UP,0.74,UP,1,1
1996,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1997,TSLA,UP,0.76,UP,0.76,UP,1,1
1998,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1999,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2000,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2001,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2002,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2003,TSLA,UP,0.74,UP,0.74,HOLD,0,0
2004,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2005,TSLA,UP,0.74,UP,0.74,UP,1,1
2006,TSLA,UP,0.74,UP,0.74,UP,1,1
2007,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2008,TSLA,UP,0.74,UP,0.74,UP,1,1
2009,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2010,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2011,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2012,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2013,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2014,TSLA,UP,0.74,UP,0.74,UP,1,1
2015,TSLA,UP,0.71,UP,0.71,UP,1,1
2016,TSLA,UP,0.71,UP,0.71,HOLD,0,0
2017,TSLA,UP,0.71,UP,0.71,HOLD,0,0
2018,TSLA,UP,0.76,UP,0.76,UP,1,1
2019,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2020,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2021,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2022,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2023,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2024,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2025,TSLA,UP,0.74,UP,0.74,UP,1,1
2026,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2027,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2028,TSLA,UP,0.74,UP,0.74,UP,1,1
2029,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2030,TSLA,UP,0.74,UP,0.74,HOLD,0,0
2031,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2032,TSLA,UP,0.74,UP,0.74,UP,1,1
2033,TSLA,UP,0.71,UP,0.71,UP,1,1
2034,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2035,TSLA,UP,0.71,UP,0.71,UP,1,1
2036,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2037,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2038,TSLA,UP,0.71,UP,0.71,UP,1,1
2039,TSLA,UP,0.74,UP,0.74,HOLD,0,0
2040,TSLA,UP,0.71,UP,0.71,UP,1,1
2041,TSLA,UP,0.74,UP,0.74,UP,1,1
2042,TSLA,UP,0.79,UP,0.79,UP,1,1
2043,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2044,TSLA,UP,0.79,UP,0.79,HOLD,0,0
2045,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2046,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2047,TSLA,UP,0.74,UP,0.74,UP,1,1
2048,TSLA,UP,0.74,UP,0.74,UP,1,1
2049,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2050,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2051,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2052,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2053,TSLA,UP,0.71,UP,0.71,UP,1,1
2054,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2055,TSLA,UP,0.71,UP,0.71,HOLD,0,0
2056,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2057,TSLA,UP,0.76,UP,0.76,UP,1,1
2058,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2059,TSLA,UP,0.74,UP,0.74,HOLD,0,0
2060,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2061,TSLA,UP,0.74,UP,0.74,UP,1,1
2062,TSLA,UP,0.74,UP,0.74,UP,1,1
2063,TSLA,UP,0.74,UP,0.74,UP,1,1
2064,TSLA,UP,0.76,UP,0.76,UP,1,1
2065,TSLA,UP,0.79,UP,0.79,HOLD,0,0
2066,TSLA,UP,0.76,UP,0.76,UP,1,1
2067,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2068,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2069,TSLA,UP,0.76,UP,0.76,UP,1,1
2070,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2071,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2072,TSLA,UP,0.71,UP,0.71,HOLD,0,0
2073,TSLA,UP,0.71,UP,0.71,UP,1,1
2074,TSLA,UP,0.79,UP,0.79,UP,1,1
2075,TSLA,UP,0.79,UP,0.79,UP,1,1
2076,TSLA,UP,0.76,UP,0.76,UP,1,1
2077,TSLA,UP,0.79,UP,0.79,UP,1,1
2078,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2079,TSLA,UP,0.76,UP,0.76,UP,1,1
2080,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2081,TSLA,UP,0.76,UP,0.76,UP,1,1
2082,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2083,TSLA,UP,0.71,UP,0.71,UP,1,1
2084,TSLA,UP,0.71,UP,0.71,HOLD,0,0
2085,TSLA,UP,0.71,UP,0.71,UP,1,1
2086,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2087,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2088,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2089,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2090,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2091,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2092,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2093,TSLA,UP,0.74,UP,0.74,UP,1,1
2094,TSLA,UP,0.71,UP,0.71,UP,1,1
2095,TSLA,UP,0.71,UP,0.71,UP,1,1
2096,TSLA,UP,0.74,UP,0.74,HOLD,0,0
2097,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2098,TSLA,UP,0.76,UP,0.76,UP,1,1
2099,TSLA,UP,0.79,UP,0.79,UP,1,1
2100,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2101,TSLA,UP,0.74,UP,0.74,UP,1,1
2102,TSLA,UP,0.74,UP,0.74,HOLD,0,0
2103,TSLA,UP,0.79,UP,0.79,UP,1,1
2104,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2105,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2106,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2107,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2108,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2109,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2110,TSLA,UP,0.74,UP,0.74,UP,1,1
2111,TSLA,UP,0.71,UP,0.71,HOLD,0,0
2112,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2113,TSLA,UP,0.74,UP,0.74,UP,1,1
2114,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2115,TSLA,UP,0.71,UP,0.71,UP,1,1
2116,TSLA,UP,0.74,UP,0.74,UP,1,1
2117,TSLA,UP,0.71,UP,0.71,UP,1,1
2118,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2119,TSLA,UP,0.76,UP,0.76,UP,1,1
2120,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2121,TSLA,UP,0.76,UP,0.76,UP,1,1
2122,TSLA,UP,0.79,UP,0.79,HOLD,0,0
2123,TSLA,UP,0.76,UP,0.76,UP,1,1
2124,TSLA,UP,0.79,UP,0.79,HOLD,0,0
2125,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2126,TSLA,UP,0.74,UP,0.74,UP,1,1
2127,TSLA,UP,0.71,UP,0.71,UP,1,1
2128,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2129,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2130,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2131,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2132,TSLA,UP,0.74,UP,0.74,UP,1,1
2133,TSLA,UP,0.71,UP,0.71,HOLD,0,0
2134,TSLA,UP,0.71,UP,0.71,UP,1,1
2135,TSLA,UP,0.79,UP,0.79,UP,1,1
2136,TSLA,UP,0.76,UP,0.76,UP,1,1
2137,TSLA,UP,0.79,UP,0.79,UP,1,1
2138,TSLA,UP,0.79,UP,0.79,UP,1,1
2139,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2140,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2141,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2142,TSLA,UP,0.76,UP,0.76,UP,1,1
2143,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2144,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2145,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2146,TSLA,UP,0.71,UP,0.71,UP,1,1
2147,TSLA,UP,0.79,UP,0.79,UP,1,1
2148,TSLA,UP,0.76,UP,0.76,UP,1,1
2149,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2150,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2151,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2152,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2153,TSLA,UP,0.71,UP,0.71,UP,1,1
2154,TSLA,UP,0.74,UP,0.74,UP,1,1
2155,TSLA,UP,0.71,UP,0.71,UP,1,1
2156,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2157,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2158,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2159,TSLA,UP,0.79,UP,0.79,UP,1,1
2160,TSLA,UP,0.79,UP,0.79,UP,1,1
2161,TSLA,UP,0.79,UP,0.79,UP,1,1
2162,TSLA,UP,0.76,UP,0.76,UP,1,1
2163,TSLA,UP,0.76,UP,0.76,UP,1,1
2164,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2165,TSLA,UP,0.76,UP,0.76,UP,1,1
2166,TSLA,UP,0.79,UP,0.79,UP,1,1
2167,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2168,TSLA,UP,0.76,UP,0.76,UP,1,1
2169,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2170,TSLA,UP,0.79,UP,0.79,UP,1,1
2171,TSLA,UP,0.79,UP,0.79,UP,1,1
2172,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2173,TSLA,UP,0.76,UP,0.76,UP,1,1
2174,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2175,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2176,TSLA,UP,0.71,UP,0.71,UP,1,1
2177,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2178,TSLA,UP,0.74,UP,0.74,UP,1,1
2179,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2180,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2181,TSLA,UP,0.74,UP,0.74,UP,1,1
2182,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2183,TSLA,UP,0.71,UP,0.71,UP,1,1
2184,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2185,TSLA,UP,0.74,UP,0.74,UP,1,1
2186,TSLA,UP,0.79,UP,0.79,UP,1,1
2187,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2188,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2189,TSLA,UP,0.79,UP,0.79,UP,1,1
2190,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2191,TSLA,UP,0.71,UP,0.71,UP,1,1
2192,TSLA,UP,0.79,UP,0.79,UP,1,1
2193,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2194,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2195,TSLA,UP,0.74,UP,0.74,UP,1,1
2196,TSLA,UP,0.79,UP,0.79,UP,1,1
2197,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2198,TSLA,UP,0.74,UP,0.74,UP,1,1
2199,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2200,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2201,TSLA,UP,0.71,UP,0.71,UP,1,1
2202,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2203,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2204,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2205,TSLA,UP,0.74,UP,0.74,UP,1,1
2206,TSLA,UP,0.71,UP,0.71,UP,1,1
2207,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2208,TSLA,UP,0.71,UP,0.71,UP,1,1
2209,TSLA,UP,0.71,UP,0.71,DOWN,0,0
2210,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2211,TSLA,UP,0.71,UP,0.71,UP,1,1
2212,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2213,TSLA,UP,0.76,UP,0.76,UP,1,1
2214,TSLA,UP,0.76,UP,0.76,UP,1,1
2215,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2216,TSLA,UP,0.79,UP,0.79,HOLD,0,0
2217,TSLA,UP,0.79,UP,0.79,UP,1,1
2218,TSLA,UP,0.79,UP,0.79,UP,1,1
2219,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2220,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2221,TSLA,UP,0.79,UP,0.79,UP,1,1
2222,TSLA,UP,0.76,UP,0.76,UP,1,1
2223,TSLA,UP,0.79,UP,0.79,DOWN,0,0
2224,TSLA,UP,0.71,UP,0.71,UP,1,1
2225,TSLA,UP,0.79,UP,0.79,UP,1,1
2226,TSLA,UP,0.79,UP,0.79,UP,1,1
2227,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2228,TSLA,UP,0.76,UP,0.76,UP,1,1
2229,TSLA,UP,0.76,UP,0.76,HOLD,0,0
2230,TSLA,UP,0.79,UP,0.79,UP,1,1
2231,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2232,TSLA,UP,0.71,UP,0.71,HOLD,0,0
2233,TSLA,UP,0.76,UP,0.76,DOWN,0,0
2234,TSLA,UP,0.74,UP,0.74,DOWN,0,0
2235,TSLA,UP,0.74,UP,0.74,DOWN,0,0
